21 82 81 15 34 81 91 58 95 72 6 21 43 1 24 82 42 22 5 35 6 87 41 43 36 32 67 86 83 38 97 12 3 33 0 8 88 91 63 6 94 24 65 40 51 9 99 92 5 12 19 65 20 67 64 90 54 64 1 35 43 21 13 49 59 67 28 24 47 19 37 19 90 7 24 49 11 28 16 21 34 16 84 92 25 80 79 89 63 58 51 35 2 6 88 7 23
66 45 39 98 13 12 82 25 78 92 49 6 91 20 21 53 17 71 25 79 76 78 66 5 96 18 91 29 93 91 41 64 7 67 54 89 80 22 94 35 99 63 97 70 24 83 97 31 75 29 29 77 3 99 69 5 15 72 91 82 69 11 53 0 72 49 76 90 71 95 77 0 11 1 6 80 82 73 39 80 70 12 53 76 91 77 70 11 24 2 76 68 66 36 63 60 15
82 30 37 49 88 36 0 19 14 4 81 33 28 76 94 25 17 61 54 69 92 95 40 35 86 99 17 1 90 14 81 15 21 60 18 16 88 62 22 57 95 6 44 86 52 42 14 97 29 48 62 54 17 3 26 50 82 58 35 51 81 46 22 92 11 73 89 67 1 20 9 86 68 64 5 92 81 8 59 97 65 31 40 29 87 5 45 43 4 37 20 13 16 50 35 59 12
49 12 58 44 85 49 55 34 54 2 40 55 98 15 82 45 2 39 96 32 91 0 21 5 11 18 38 0 20 68 46 79 9 9 28 29 11 11 48 50 74 4 24 8 94 57 2 10 23 29 33 79 71 0 89 92 34 48 87 46 59 43 23 70 91 91 84 22 63 98 57 52 95 35 82 45 40 3 44 49 69 61 20 81 72 15 51 85 62 33 48 32 53 71 48 26 52
83 14 24 24 63 53 61 30 87 87 5 45 82 90 6 44 5 61 51 54 83 5 9 93 8 35 30 33 90 55 23 12 13 80 44 99 9 19 14 6 0 55 8 2 68 21 22 76 1 58 33 35 8 47 21 89 45 48 35 28 93 26 99 16 18 42 57 94 67 44 5 80 24 37 83 40 60 84 28 65 68 79 87 63 60 54 45 13 43 97 42 98 19 32 24 36 69
27 65 66 0 71 71 21 64 68 93 56 44 5 73 75 52 57 17 67 2 77 59 52 70 57 31 15 99 26 63 44 5 94 28 13 9 98 45 88 34 79 92 20 62 66 5 7 80 16 23 25 27 17 77 2 98 67 72 75 54 26 12 66 19 86 90 28 30 68 38 21 60 88 12 53 62 27 47 25 89 66 68 68 10 9 20 88 13 37 65 44 73 46 16 99 3 94
78 3 90 52 29 54 68 77 16 41 89 7 19 73 10 21 97 69 93 94 98 74 92 15 77 64 5 88 83 98 35 86 91 55 24 61 22 33 86 34 25 47 3 3 98 79 44 20 72 86 52 51 11 19 10 20 35 82 55 27 86 45 39 98 59 85 68 29 14 1 57 99 45 64 54 74 79 18 76 84 33 73 38 22 9 73 24 66 23 18 35 56 80 46 51 38 3
10 20 49 67 47 86 3 54 0 34 64 61 71 96 14 6 54 75 24 50 59 51 79 68 97 76 33 70 27 59 73 9 76 62 37 7 86 54 1 5 82 64 93 71 0 7 20 89 19 27 30 72 29 48 90 26 40 80 25 8 74 72 34 10 54 61 74 9 88 91 10 47 48 4 31 73 57 1 0 3 62 42 99 63 65 49 49 63 86 28 40 42 29 0 96 71 59
24 3 75 21 90 83 79 57 69 16 15 37 96 80 41 65 66 52 47 11 53 37 23 79 97 96 30 61 94 73 43 28 42 10 74 58 16 28 65 56 42 2 44 80 84 47 72 28 61 67 47 70 51 64 18 63 96 67 52 64 71 37 21 86 97 21 60 87 25 15 88 15 9 30 53 16 69 37 41 45 48 4 55 0 41 31 6 34 56 14 35 28 29 97 72 50 8
73 98 53 55 65 42 95 73 35 10 37 51 84 17 69 46 41 37 17 54 46 51 50 6 18 91 86 14 29 21 54 72 15 81 56 54 49 48 15 20 0 17 1 69 14 54 57 32 42 15 10 48 34 19 61 55 85 18 72 62 3 32 16 84 56 36 1 90 33 83 3 32 15 49 72 77 42 40 31 91 98 30 17 19 16 67 20 16 44 43 3 51 36 60 58 19 44
7 72 9 76 99 11 64 36 20 18 41 41 28 31 40 35 55 19 97 23 48 38 14 93 5 85 69 18 45 47 85 4 32 81 89 93 82 83 27 79 73 27 2 86 33 75 27 40 10 60 42 11 46 43 33 23 31 24 64 17 32 59 73 35 56 63 62 65 18 17 95 58 5 76 19 23 11 17 93 14 31 82 98 32 55 22 81 81 6 58 68 51 26 6 1 51 66
52 20 74 22 11 21 40 43 65 34 36 30 87 77 98 90 99 70 20 12 14 5 66 83 70 37 23 7 50 58 64 96 54 24 90 53 86 54 60 51 79 18 2 93 68 20 51 61 92 16 20 17 76 78 98 90 74 33 36 79 61 18 56 68 7 3 70 74 67 24 48 54 92 30 58 8 12 68 84 45 60 18 11 11 5 90 34 24 97 85 54 67 12 80 75 57 15
2 75 27 63 60 12 0 26 46 13 45 85 28 3 11 21 30 4 84 88 64 53 42 66 40 61 99 53 0 19 51 81 43 21 19 11 65 31 10 25 35 4 86 24 95 36 57 64 58 62 51 72 84 22 53 19 31 94 84 62 16 1 28 63 62 14 86 95 96 12 29 47 35 31 23 72 89 77 25 84 61 8 13 50 25 12 80 56 36 71 96 88 38 2 52 41 19
89 28 12 64 98 58 96 99 84 55 62 45 51 57 19 99 92 41 78 84 71 50 78 37 49 82 26 24 82 61 77 51 4 85 67 70 2 51 91 32 21 15 12 70 91 54 93 77 21 90 35 53 68 66 82 65 32 22 95 9 34 47 27 48 52 80 97 19 29 11 30 0 95 71 34 24 33 93 69 59 83 37 4 74 54 56 37 6 61 3 92 89 91 54 47 69 37
54 56 95 60 31 98 95 15 20 12 25 18 82 17 93 5 62 42 42 9 25 83 47 65 98 17 39 15 45 55 80 0 42 58 37 97 80 75 57 57 23 82 48 86 66 2 89 10 33 70 46 94 83 67 43 56 62 9 81 38 83 43 2 9 96 4 4 53 2 43 89 16 48 71 42 86 25 32 1 10 20 81 9 36 85 67 1 62 28 69 98 63 8 44 11 95 13
87 18 36 53 65 53 84 13 52 30 73 96 30 20 36 31 67 6 95 77 42 57 25 31 83 51 17 43 1 45 7 31 8 31 4 39 16 20 43 19 75 92 55 17 82 44 78 45 34 30 80 45 54 90 49 21 65 78 68 32 70 59 21 13 73 38 2 87 69 80 35 74 20 42 34 37 60 84 80 83 35 12 21 64 50 4 46 49 29 76 40 87 17 1 18 7 23
89 37 16 53 46 84 84 30 12 81 7 29 78 45 58 14 89 67 16 49 44 69 3 94 55 8 46 25 43 97 88 77 57 4 24 58 65 53 82 7 8 52 7 61 21 18 63 67 21 8 95 9 83 86 28 53 46 90 84 44 88 45 10 34 42 13 97 7 34 32 61 78 90 74 12 77 11 71 82 97 10 43 67 30 54 46 88 10 3 2 99 33 60 27 48 59 94
8 89 79 35 23 31 1 60 36 47 46 16 33 2 16 88 80 53 90 90 83 21 39 46 81 61 49 7 91 57 23 95 64 91 30 51 23 43 92 81 84 29 28 46 74 48 82 3 90 16 74 8 11 97 98 53 7 60 36 14 76 61 71 34 48 87 87 50 13 60 50 86 42 63 6 2 98 38 90 87 33 94 51 21 77 1 46 20 51 98 75 51 81 25 72 76 18
54 3 16 10 5 81 41 80 71 71 0 1 10 63 34 76 28 46 19 88 80 66 72 7 37 78 69 76 87 24 12 30 72 41 46 11 5 43 29 25 24 82 35 80 53 79 57 61 52 17 69 55 95 15 55 3 54 41 33 87 13 30 26 14 39 54 58 12 75 20 30 16 59 89 53 92 70 56 83 6 33 16 39 83 21 64 56 63 34 6 75 80 43 5 96 95 77
65 58 53 40 40 67 72 32 69 89 1 36 11 90 3 93 43 77 17 77 5 38 43 43 46 60 94 15 19 84 66 47 14 32 78 28 89 27 94 60 66 42 88 31 39 9 99 8 80 58 68 71 87 36 59 99 15 94 84 94 45 82 22 49 65 30 63 57 30 63 26 47 57 24 42 23 8 80 78 61 39 80 28 95 1 77 38 72 21 54 58 36 7 79 24 89 20
61 51 43 1 57 32 75 35 96 52 6 89 2 70 93 57 72 93 51 30 93 22 27 39 64 58 0 63 18 92 78 5 73 85 69 36 54 52 82 0 85 75 1 2 64 40 65 68 83 66 94 28 2 96 2 57 82 11 64 44 6 98 44 28 11 16 86 84 11 38 77 47 91 26 41 51 1 42 5 10 62 72 19 31 24 89 44 55 99 41 17 19 85 36 4 19 22
74 36 68 31 31 42 32 17 35 9 48 56 1 44 58 82 8 5 40 58 88 65 75 92 18 16 93 94 37 60 39 16 76 30 87 64 89 82 24 90 32 2 84 52 0 68 43 80 31 39 42 38 47 47 75 83 80 63 34 42 86 85 78 82 8 34 90 61 8 3 28 81 23 81 69 19 28 28 41 80 47 52 12 85 67 3 82 86 76 63 65 31 82 81 86 93 62
45 8 62 16 33 80 82 72 32 93 32 13 23 34 25 18 92 6 99 10 29 45 14 16 97 3 47 31 63 79 40 3 1 3 84 64 55 26 71 12 53 61 2 47 64 29 15 96 76 10 70 1 95 71 5 78 8 3 17 60 32 1 90 81 79 84 95 39 28 9 29 75 20 49 25 64 28 53 1 31 23 89 11 95 33 61 85 93 41 86 70 68 10 41 39 62 49
53 67 94 66 5 20 86 9 62 93 1 39 76 77 4 34 49 21 20 10 93 34 15 13 45 57 13 54 56 64 82 3 31 92 65 73 1 23 67 27 94 6 25 68 91 37 25 76 11 30 27 48 42 34 26 52 72 46 46 67 98 64 19 86 77 90 56 16 16 12 52 86 14 67 43 82 20 93 48 70 77 48 43 23 79 79 45 45 80 51 61 79 32 1 15 72 59
56 31 64 1 98 41 9 84 49 76 56 94 62 19 74 25 8 66 68 2 0 10 42 94 0 31 58 95 3 63 32 47 75 45 72 56 34 64 61 23 84 67 15 70 49 30 77 33 1 33 21 8 95 48 72 66 40 65 92 93 24 83 32 94 59 41 37 28 44 90 61 51 72 71 39 60 35 64 47 54 22 42 13 10 57 15 84 86 93 79 90 72 19 84 65 71 60
58 27 78 37 21 28 10 37 6 53 19 72 30 34 75 52 66 82 98 27 13 66 84 53 9 96 97 14 6 21 23 2 71 2 75 8 53 54 77 42 51 1 58 89 16 25 98 71 82 17 48 24 39 10 9 4 46 82 76 70 21 35 2 79 99 12 92 14 35 94 73 54 66 24 75 51 2 51 94 38 10 14 34 20 10 20 29 86 64 48 36 28 93 14 13 60 61
64 79 81 90 56 26 96 77 40 50 76 71 49 5 63 76 9 64 86 98 55 84 91 15 11 60 61 57 16 17 32 48 93 36 55 39 5 33 21 14 98 54 1 29 53 54 52 88 20 32 60 13 19 31 9 33 80 39 42 58 89 67 68 69 83 46 39 24 32 24 62 54 85 21 40 37 92 2 98 94 37 83 28 30 50 90 64 4 67 39 31 29 80 84 75 13 14
18 90 12 40 56 31 44 3 8 94 49 8 27 97 31 90 59 2 42 98 75 76 32 83 34 72 98 73 53 12 37 61 0 61 87 79 91 20 47 86 87 10 64 57 27 9 94 90 76 3 58 0 68 53 50 81 54 52 94 86 80 29 68 83 91 84 9 98 15 19 52 6 77 4 76 53 89 63 58 33 43 84 37 40 61 12 86 0 47 84 57 38 0 56 48 16 10
73 13 37 60 73 99 88 58 53 81 69 75 62 43 77 17 22 86 87 77 18 27 7 87 99 56 55 23 59 73 32 34 83 45 67 47 12 64 64 81 70 31 7 42 29 54 3 19 87 6 15 90 42 6 61 86 84 62 87 62 71 97 14 53 65 17 3 71 11 29 63 29 1 81 29 46 77 80 72 96 70 91 6 13 47 3 50 98 6 87 15 76 24 85 61 54 96
8 47 32 19 24 26 33 54 44 5 48 93 93 68 8 99 14 41 94 67 35 18 40 88 34 22 25 45 16 61 24 55 98 82 18 83 58 82 70 27 90 81 88 20 62 37 11 15 19 43 86 78 6 29 55 78 58 35 66 2 13 74 52 44 78 44 58 81 82 27 44 28 89 84 38 44 90 88 87 24 12 41 85 74 27 28 71 25 93 59 21 54 53 1 80 64 60
24 43 97 3 76 77 32 98 28 43 78 52 73 20 13 18 83 22 84 24 74 98 7 63 18 92 73 11 2 16 62 24 42 90 14 54 72 4 44 19 90 1 30 47 8 81 99 10 61 13 62 94 39 59 38 86 15 29 6 40 31 77 41 57 77 44 61 77 46 73 3 68 94 90 96 88 18 82 29 62 12 9 26 53 76 10 94 43 9 2 57 76 85 38 37 10 17
33 47 5 98 89 30 90 36 67 15 88 94 65 14 20 31 16 95 19 6 87 25 41 94 31 42 34 56 25 18 21 1 31 70 45 15 90 9 6 84 65 38 26 76 80 25 97 15 5 40 59 11 26 18 64 58 8 51 52 6 4 73 44 41 10 22 94 67 22 59 70 16 58 7 35 93 74 95 9 45 53 56 56 69 56 0 83 78 79 31 31 19 29 13 20 30 21
45 89 39 97 67 74 8 48 64 23 50 31 62 11 20 39 40 21 11 93 34 91 89 32 63 69 23 55 37 15 50 93 91 45 66 27 80 81 79 81 17 76 29 27 4 21 57 42 89 57 57 60 77 95 56 48 12 56 21 80 33 89 48 4 17 96 79 93 84 14 84 80 37 35 11 46 92 7 48 43 59 26 35 40 30 65 14 29 25 74 24 61 40 53 88 79 12
88 0 41 65 45 63 95 65 82 56 67 30 38 86 68 70 32 87 28 67 35 64 39 87 25 61 76 38 10 42 14 37 64 57 46 57 97 12 66 86 97 63 58 25 73 88 80 34 92 49 27 9 82 37 53 6 20 75 77 24 93 30 45 79 39 75 52 90 61 81 79 70 21 27 52 57 63 13 97 24 75 96 97 14 91 92 48 60 71 5 66 12 86 77 42 77 34
84 27 50 37 35 80 98 50 2 3 44 35 88 38 39 87 96 83 26 42 46 75 68 53 1 21 36 71 43 90 84 82 86 86 70 67 40 12 22 11 1 51 38 10 21 10 21 65 35 89 74 50 25 13 89 66 62 4 27 10 88 65 28 24 88 71 9 11 10 90 90 49 74 89 3 45 38 93 79 86 71 58 54 32 84 76 98 34 63 70 36 96 91 58 78 87 64
57 29 43 29 82 95 7 85 84 17 38 79 24 19 12 76 61 5 18 42 75 13 6 95 23 91 43 73 74 62 85 94 28 80 39 85 45 91 16 74 90 64 83 90 49 69 10 36 16 29 80 64 66 11 80 99 57 69 70 97 31 15 57 98 68 0 27 89 69 35 98 3 38 72 41 65 92 90 5 43 58 17 88 1 62 6 35 55 77 94 11 10 89 59 97 99 79
26 78 96 32 73 76 27 99 95 45 10 1 98 49 70 67 69 88 88 44 25 8 50 90 71 48 87 82 36 51 38 53 31 95 54 14 90 20 89 8 83 51 44 65 18 81 72 81 69 51 13 74 6 87 10 23 73 86 68 6 3 63 94 35 85 68 88 29 41 56 35 76 35 87 29 84 91 79 71 72 1 81 36 51 6 51 4 62 84 56 37 56 8 28 63 2 74
40 83 58 10 36 39 69 34 51 91 17 86 28 69 75 43 54 9 58 87 47 84 9 0 94 4 45 28 76 18 8 3 16 49 13 43 64 15 41 43 36 78 56 34 38 0 63 61 77 60 67 16 55 24 35 87 79 55 17 13 5 66 98 34 33 44 7 71 45 94 21 98 73 81 74 68 99 16 19 80 73 51 79 68 31 29 84 59 26 57 23 56 18 69 0 72 94
38 46 42 64 5 3 82 77 37 97 83 82 17 95 94 31 42 0 86 60 71 77 28 90 5 23 50 23 81 72 14 18 10 26 77 63 30 11 62 85 44 95 9 56 37 65 59 22 55 99 10 20 28 5 72 68 93 59 69 84 37 51 7 99 27 42 88 30 56 41 57 78 28 75 62 3 53 74 64 47 81 14 61 0 21 71 54 32 75 65 53 88 23 40 71 84 80
57 89 44 90 31 65 67 60 60 20 20 81 23 63 2 0 36 71 59 11 72 72 20 35 62 7 40 76 11 24 58 21 35 87 52 83 84 16 71 99 20 84 72 48 88 52 49 49 13 59 87 0 29 32 54 38 97 28 70 66 23 36 56 46 30 84 97 27 68 30 44 88 34 96 59 68 55 43 13 93 76 69 92 1 64 36 64 46 29 66 26 21 70 36 30 16 38
83 58 19 3 11 62 39 36 87 81 61 44 99 65 89 22 55 46 51 27 20 30 3 64 50 78 16 58 40 78 45 11 28 54 97 78 92 17 86 78 1 32 75 95 0 93 15 7 93 62 22 35 67 66 60 15 99 60 96 44 52 7 17 92 11 9 52 4 83 44 47 39 16 92 0 63 31 27 64 81 78 63 6 44 27 98 99 16 34 32 66 2 53 2 41 75 79
38 0 0 20 92 92 46 36 64 39 60 84 57 33 9 21 94 35 93 69 10 80 93 48 83 40 93 19 21 79 74 99 7 71 63 63 30 99 8 86 47 93 24 37 45 81 65 14 10 68 73 52 96 18 64 60 7 29 49 29 99 18 1 94 48 9 88 73 86 2 92 88 19 14 14 90 83 12 21 59 14 57 35 88 78 23 27 34 13 82 73 21 86 99 90 18 47
16 73 82 91 20 60 36 59 62 64 95 29 18 90 45 70 89 96 47 35 77 36 58 28 90 76 73 64 27 45 76 12 37 44 85 46 25 71 74 88 30 11 78 75 21 10 1 47 29 1 32 15 54 40 48 86 49 14 98 96 48 0 5 83 2 44 82 35 61 87 22 16 64 17 13 23 21 91 86 44 73 14 21 19 27 13 55 13 69 59 45 17 70 55 88 36 59
81 23 34 73 36 77 67 65 48 44 74 37 54 73 92 64 91 30 40 64 56 38 30 94 99 23 37 77 64 52 4 71 41 28 73 74 35 50 78 44 34 13 24 34 3 79 77 48 52 51 12 89 48 72 45 86 56 58 2 46 48 33 42 89 62 5 91 18 41 62 38 13 55 87 21 37 10 71 99 72 38 52 42 39 73 61 32 57 50 74 3 75 60 14 95 56 71
41 71 66 9 48 7 27 61 0 13 11 87 34 58 73 64 5 81 47 93 7 20 61 0 3 23 37 66 48 12 57 50 52 79 45 12 97 12 24 36 68 81 12 26 36 57 16 7 44 37 21 92 86 87 4 7 88 42 26 68 48 31 86 11 54 71 15 84 81 65 96 30 51 12 4 96 93 73 8 43 0 72 60 81 74 74 55 34 72 64 23 7 2 1 26 30 62
71 1 99 85 99 44 47 27 63 19 34 62 28 11 71 94 96 44 1 43 7 26 43 60 43 60 95 31 5 50 34 59 94 98 34 75 67 33 37 35 26 56 25 49 94 74 62 97 12 27 74 12 15 89 97 5 32 6 11 78 72 80 16 21 17 35 0 69 77 14 4 33 63 4 67 23 32 61 98 68 59 35 52 92 65 33 5 32 95 82 7 85 1 33 41 84 62
63 71 6 16 68 4 85 30 16 28 9 24 44 29 34 2 35 41 69 93 57 36 99 27 70 64 66 43 67 1 41 63 25 68 82 18 12 22 46 92 77 20 83 85 52 4 38 32 48 54 56 41 98 25 27 54 13 95 98 58 11 1 72 9 95 31 19 57 23 40 4 53 13 80 98 39 16 22 78 9 2 81 12 65 55 26 27 17 17 82 17 23 9 87 40 18 99
12 29 58 12 61 59 66 57 8 52 94 26 62 2 70 9 39 27 30 23 43 44 92 1 88 13 53 21 88 12 26 40 78 0 67 55 16 95 28 94 56 39 46 84 3 94 0 27 8 47 48 73 39 95 59 9 84 17 51 79 90 61 25 81 48 84 6 48 95 34 89 23 81 42 14 95 30 93 9 83 75 74 16 67 58 10 70 61 30 75 14 27 84 47 32 67 30
63 91 0 29 96 25 46 64 55 85 56 57 90 47 57 21 64 74 69 55 32 62 92 97 41 89 67 8 0 70 60 21 67 60 39 85 59 56 49 33 68 0 73 44 88 50 48 7 63 43 57 66 21 82 20 20 78 96 21 52 25 61 20 96 85 40 11 22 48 83 17 27 44 12 69 98 41 87 71 84 5 67 15 63 56 96 26 68 83 51 94 74 8 97 95 52 39
14 50 50 48 44 93 59 61 37 84 83 83 25 54 54 15 35 78 98 57 84 58 88 15 79 21 99 9 96 63 30 10 18 20 55 17 75 17 87 27 10 14 5 69 50 17 47 91 44 50 65 7 82 5 90 32 15 32 40 19 41 19 33 80 71 35 0 67 40 87 54 58 82 55 57 85 70 8 20 79 35 82 86 93 55 4 75 1 75 21 99 99 98 9 93 8 10
64 87 21 59 75 80 59 86 57 6 49 20 8 5 79 96 23 46 0 73 58 37 89 67 61 24 80 58 52 8 68 38 1 23 38 34 23 12 91 7 6 21 88 53 89 43 55 14 12 76 19 84 89 15 1 75 30 70 90 7 20 89 46 60 59 89 82 64 54 24 51 4 25 65 92 92 40 90 34 84 12 23 84 78 54 51 1 61 40 17 74 93 12 62 57 8 68
46 32 31 89 84 9 46 67 29 94 66 39 56 80 87 30 73 92 10 93 94 3 86 2 78 55 61 43 94 80 21 33 28 68 42 30 22 71 56 51 22 74 66 77 6 6 63 73 54 53 9 26 22 56 50 7 80 47 6 20 38 58 52 78 98 60 60 59 99 33 6 38 82 3 36 23 4 25 34 82 48 8 25 86 64 74 0 57 88 64 37 70 61 44 24 63 67
47 76 90 79 41 99 68 61 86 12 91 84 95 31 47 81 19 45 25 35 12 87 93 6 37 25 2 30 26 25 35 5 95 25 4 8 80 31 94 57 69 9 4 15 80 7 94 57 30 46 33 72 51 75 12 5 18 16 35 6 99 57 91 7 72 23 4 75 92 10 65 72 61 73 50 45 76 21 92 89 98 93 49 7 28 28 0 15 55 96 96 82 46 81 20 87 73
36 0 43 75 39 51 31 22 52 72 51 7 15 87 83 38 55 19 47 71 55 3 10 72 55 63 73 90 75 33 20 18 3 46 38 18 69 21 95 36 48 86 22 41 82 38 22 6 22 21 31 0 8 92 18 27 31 96 20 66 57 99 87 28 44 49 44 52 89 70 17 32 9 48 96 54 55 56 38 8 47 39 80 46 26 52 76 62 45 62 83 94 39 35 9 55 2
35 63 48 90 54 77 74 54 45 61 67 41 39 74 56 16 81 30 85 30 99 42 96 17 17 53 74 99 76 69 80 13 25 31 2 18 7 39 70 87 88 52 46 53 77 18 91 76 48 20 88 28 37 26 42 69 81 67 9 83 0 41 60 95 31 41 78 93 20 43 21 44 9 96 67 25 54 31 39 75 73 26 10 94 71 7 9 44 22 72 96 48 52 64 16 45 26
26 0 37 28 60 99 53 63 97 39 18 80 12 74 67 9 44 48 47 61 90 56 42 25 43 89 20 17 62 79 8 1 20 72 37 98 85 92 75 73 96 31 40 17 47 34 4 84 26 47 33 81 56 37 66 41 62 11 4 87 34 19 28 57 48 84 41 6 33 99 22 94 68 2 8 9 46 69 49 67 11 33 0 66 35 71 35 39 32 81 77 56 51 16 46 66 14
62 28 15 53 29 5 12 16 52 31 92 83 67 76 97 68 11 38 58 10 43 47 99 29 38 35 34 4 91 83 53 95 48 63 78 44 42 10 71 10 35 32 33 10 20 97 97 81 61 3 10 56 55 93 98 20 21 62 23 48 94 8 39 72 62 57 45 39 71 30 19 9 75 28 63 42 85 82 54 13 41 25 30 15 64 3 80 53 34 86 11 15 11 68 49 41 7
90 73 73 22 91 72 85 97 13 69 19 60 97 46 98 42 16 83 19 19 43 47 15 2 35 27 72 9 17 35 35 29 6 40 53 72 26 17 44 61 63 52 45 60 60 21 78 99 62 70 64 68 43 33 32 4 18 72 58 86 0 79 50 74 51 5 29 28 25 94 34 96 20 57 73 83 25 39 29 34 75 64 53 52 32 25 39 62 14 23 58 52 28 16 14 31 86
21 19 55 13 86 83 93 29 91 12 31 51 33 99 58 25 44 69 2 25 17 35 17 81 82 81 47 7 94 98 34 15 75 31 20 84 7 31 50 90 78 7 65 8 59 89 67 31 54 34 52 85 17 77 6 7 26 91 20 48 9 23 24 14 11 0 96 18 64 84 40 70 72 37 95 82 15 98 48 4 38 17 21 88 85 65 65 55 83 56 93 6 82 92 89 15 43
30 82 81 70 66 75 19 91 71 26 61 82 74 34 22 46 38 42 20 82 7 60 95 16 73 49 55 82 36 42 3 22 37 4 64 80 74 31 12 13 49 16 87 85 82 46 54 94 99 73 13 69 4 66 51 42 98 90 85 13 42 9 61 56 31 69 31 92 40 23 7 98 33 2 36 69 59 57 87 11 74 65 94 53 35 79 11 45 74 10 73 93 95 28 11 93 80
14 73 40 23 1 80 54 74 98 75 93 12 23 87 86 47 62 90 17 68 60 68 59 0 79 22 46 50 21 62 70 67 10 28 66 3 30 13 59 63 57 6 46 19 23 25 14 95 84 55 6 54 23 81 24 67 62 52 45 71 27 8 59 18 34 28 18 85 35 99 10 24 26 17 23 40 73 62 11 30 49 17 12 85 30 70 45 42 45 46 17 11 85 86 59 30 38
45 23 63 95 22 34 66 57 32 55 14 75 13 26 28 71 95 51 77 89 98 80 83 38 30 3 87 51 16 60 74 79 92 53 22 46 35 83 25 30 71 42 19 99 3 7 37 32 11 59 37 17 62 92 94 69 28 78 44 82 84 24 38 55 55 61 65 3 39 54 25 82 3 20 73 28 91 21 0 54 11 3 40 0 8 97 43 11 47 4 95 69 97 70 33 63 48
